generated_smiles,pyg_data
CC(C)(O)[C@@H]1[C@H]([C@H]2CCCCO2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,"Data(x=[41, 3], edge_index=[2, 98])"
CC(C)(O)[C@H]1CC[C@@](C)(c2cc(=O)c3cc(Br)ccc3o2)O1,"Data(x=[22, 3], edge_index=[2, 48])"
CC(C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](C4(C(C)(C)O)N=N4)C(C)(C)[C@@H]3CC[C@]12C,"Data(x=[34, 3], edge_index=[2, 76])"
CC(C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](N)C(C)(C)[C@@H]3CC[C@]12C,"Data(x=[28, 3], edge_index=[2, 62])"
CC(C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H]([C@@H]4CCCCO4)C(C)(C)[C@@H]3CC[C@]12C,"Data(x=[33, 3], edge_index=[2, 74])"
CC(C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H]([C@H]4CCCCO4)C(C)(C)[C@@H]3CC[C@]12C,"Data(x=[33, 3], edge_index=[2, 74])"
CC(C)(O)[C@H]1CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](C(C)(C)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,"Data(x=[31, 3], edge_index=[2, 68])"
CC(C)(O)[C@H]1CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](C5(C(C)(C)O)N=N5)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,"Data(x=[34, 3], edge_index=[2, 76])"
CC(C)(O)[C@H]1CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H]([C@@H]5CCCCO5)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,"Data(x=[33, 3], edge_index=[2, 74])"
CC(C)(O)[C@H]1CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H]([C@H]5CCCCO5)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,"Data(x=[33, 3], edge_index=[2, 74])"
CC(C)(O)[C@]1(C)CC[C@H](c2cc(=O)c3cc(Br)ccc3o2)O1,"Data(x=[22, 3], edge_index=[2, 48])"
CC(C)(O)c1cc(=O)c2c(-c3cc(=O)c4c(C(C)(C)O)cccc4o3)cccc2o1,"Data(x=[30, 3], edge_index=[2, 66])"
CC(C)(O)c1cc(=O)c2c(-c3cccc4oc(C(C)(C)O)cc(=O)c34)cccc2o1,"Data(x=[30, 3], edge_index=[2, 66])"
CC(C)(O)c1cc(=O)n2nc(-c3nc4[nH]c(C(C)(C)O)cc(=O)n4n3)nc2[nH]1,"Data(x=[28, 3], edge_index=[2, 62])"
CC(C)(O)c1cccc2c(=O)c3cccc(-c4cccc5c(=O)c6cccc(C(C)(C)O)c6[nH]c45)c3[nH]c12,"Data(x=[38, 3], edge_index=[2, 86])"
CC(C)(O)c1cccc2oc(-c3cc(=O)c4c(C(C)(C)O)cccc4o3)cc(=O)c12,"Data(x=[30, 3], edge_index=[2, 66])"
CC(C)(O)c1coc2c(c(O)cc3occ(-c4coc5c(c(O)cc6occ(C(C)(C)O)c(=O)c65)c4=O)c(=O)c32)c1=O,"Data(x=[42, 3], edge_index=[2, 94])"
CC(C)(O)c1coc2c(c(O)cc3occ(-c4coc5c(c(O)cc6occ([C@@H]7CCCCO7)c(=O)c65)c4=O)c(=O)c32)c1=O,"Data(x=[44, 3], edge_index=[2, 100])"
CC(C)(O)c1coc2c(c(O)cc3occ(-c4coc5c(c(O)cc6occ([C@H]7CCCCO7)c(=O)c65)c4=O)c(=O)c32)c1=O,"Data(x=[44, 3], edge_index=[2, 100])"
CC(C)(O)c1coc2c(c(O)cc3occ(-c4coc5cc(O)c6c(=O)c(C(C)(C)O)coc6c5c4=O)c(=O)c32)c1=O,"Data(x=[42, 3], edge_index=[2, 94])"
CC(C)(O)c1coc2c(c(O)cc3occ(-c4coc5cc(O)c6c(=O)c([C@@H]7CCCCO7)coc6c5c4=O)c(=O)c32)c1=O,"Data(x=[44, 3], edge_index=[2, 100])"
CC(C)(O)c1coc2c(c(O)cc3occ(-c4coc5cc(O)c6c(=O)c([C@H]7CCCCO7)coc6c5c4=O)c(=O)c32)c1=O,"Data(x=[44, 3], edge_index=[2, 100])"
CC(C)(O)c1coc2c(c(O)cc3occ([C@@H]4CCCCO4)c(=O)c32)c1=O,"Data(x=[27, 3], edge_index=[2, 60])"
CC(C)(O)c1coc2c(c(O)cc3occ([C@H]4CCCCO4)c(=O)c32)c1=O,"Data(x=[27, 3], edge_index=[2, 60])"
CC(C)(O)c1coc2cc(O)c3c(=O)c(-c4coc5c(c(O)cc6occ(C(C)(C)O)c(=O)c65)c4=O)coc3c2c1=O,"Data(x=[42, 3], edge_index=[2, 94])"
CC(C)(O)c1coc2cc(O)c3c(=O)c(-c4coc5c(c(O)cc6occ([C@@H]7CCCCO7)c(=O)c65)c4=O)coc3c2c1=O,"Data(x=[44, 3], edge_index=[2, 100])"
CC(C)(O)c1coc2cc(O)c3c(=O)c(-c4coc5c(c(O)cc6occ([C@H]7CCCCO7)c(=O)c65)c4=O)coc3c2c1=O,"Data(x=[44, 3], edge_index=[2, 100])"
CC(C)(O)c1coc2cc(O)c3c(=O)c(-c4coc5cc(O)c6c(=O)c([C@@H]7CCCCO7)coc6c5c4=O)coc3c2c1=O,"Data(x=[44, 3], edge_index=[2, 100])"
CC(C)(O)c1coc2cc(O)c3c(=O)c(-c4coc5cc(O)c6c(=O)c([C@H]7CCCCO7)coc6c5c4=O)coc3c2c1=O,"Data(x=[44, 3], edge_index=[2, 100])"
CC(C)(O)c1coc2cc(O)c3c(=O)c([C@@H]4CCCCO4)coc3c2c1=O,"Data(x=[27, 3], edge_index=[2, 60])"
CC(C)(O)c1coc2cc(O)c3c(=O)c([C@H]4CCCCO4)coc3c2c1=O,"Data(x=[27, 3], edge_index=[2, 60])"
CC(C)(O)c1nc(N)nc2c1ncn2-c1nc(N)nc2c1ncn2C(C)(C)O,"Data(x=[28, 3], edge_index=[2, 62])"
CC(C)(O)c1nc2[nH]c(-c3cc(=O)n4nc(C(C)(C)O)nc4[nH]3)cc(=O)n2n1,"Data(x=[28, 3], edge_index=[2, 62])"
CC(C)(O)c1nc2[nH]c(-c3nc4[nH]c(C(C)(C)O)cc(=O)n4n3)cc(=O)n2n1,"Data(x=[28, 3], edge_index=[2, 62])"
CC(C)(O)n1cnc2c(-c3nc(N)nc4c3ncn4C(C)(C)O)nc(N)nc21,"Data(x=[28, 3], edge_index=[2, 62])"
CC(C)C1(N2CCN([C@@H]3c4ccccc4[C@@H]4[C@H](c5ccccc53)C4(F)F)CC2)N=N1,"Data(x=[30, 3], edge_index=[2, 70])"
CC(C)C1([C@H]2CC[C@]3(C)[C@@H]2[C@H](O)C[C@@H]2[C@@]4(C)CC[C@H](N)C(C)(C)[C@@H]4CC[C@]23C)N=N1,"Data(x=[30, 3], edge_index=[2, 68])"
CC(C)C1([C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)Cc6nccnc6[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)N=N1,"Data(x=[40, 3], edge_index=[2, 92])"
CC(C)CC1(N2CCN([C@@H]3c4ccccc4[C@@H]4[C@H](c5ccccc53)C4(F)F)CC2)N=N1,"Data(x=[31, 3], edge_index=[2, 72])"
CC(C)CC1([C@H]2CC[C@]3(C)[C@@H]2[C@H](O)C[C@@H]2[C@@]4(C)CC[C@H](N)C(C)(C)[C@@H]4CC[C@]23C)N=N1,"Data(x=[31, 3], edge_index=[2, 70])"
CC(C)CC1([C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)Cc6nccnc6[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)N=N1,"Data(x=[41, 3], edge_index=[2, 94])"
CC(C)CN1CCN([C@@H]2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1,"Data(x=[28, 3], edge_index=[2, 64])"
CC(C)CSS[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](N)C(C)(C)[C@@H]3CC[C@]12C,"Data(x=[30, 3], edge_index=[2, 66])"
CC(C)CSS[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)Cc5nccnc5[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,"Data(x=[40, 3], edge_index=[2, 90])"
CC(C)CS[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](N)C(C)(C)[C@@H]3CC[C@]12C,"Data(x=[29, 3], edge_index=[2, 64])"
CC(C)CS[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)Cc5nccnc5[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,"Data(x=[39, 3], edge_index=[2, 88])"
CC(C)C[C@@H]1C[C@H]2O[C@@](C)([C@@H]1C1(CC(C)C)N=N1)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,"Data(x=[42, 3], edge_index=[2, 100])"
CC(C)C[C@@H]1C[C@H]2O[C@@](C)([C@@H]1CC(C)C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,"Data(x=[39, 3], edge_index=[2, 92])"
CC(C)C[C@@H]1C[C@H]2O[C@@](C)([C@@H]1[C@@H]1CCCCO1)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,"Data(x=[41, 3], edge_index=[2, 98])"
CC(C)C[C@@H]1C[C@H]2O[C@@](C)([C@@H]1[C@H]1CCCCO1)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,"Data(x=[41, 3], edge_index=[2, 98])"
CC(C)C[C@@H]1[C@H](C2(CC(C)C)N=N2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,"Data(x=[42, 3], edge_index=[2, 100])"
CC(C)C[C@@H]1[C@H]([C@@H]2CCCCO2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,"Data(x=[41, 3], edge_index=[2, 98])"
CC(C)C[C@@H]1[C@H]([C@H]2CCCCO2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,"Data(x=[41, 3], edge_index=[2, 98])"
CC(C)C[C@H]1CC[C@@](C)(c2cc(=O)c3cc(Br)ccc3o2)O1,"Data(x=[22, 3], edge_index=[2, 48])"
CC(C)C[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](C4(CC(C)C)N=N4)C(C)(C)[C@@H]3CC[C@]12C,"Data(x=[34, 3], edge_index=[2, 76])"
CC(C)C[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](CC(C)C)C(C)(C)[C@@H]3CC[C@]12C,"Data(x=[31, 3], edge_index=[2, 68])"
CC(C)C[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](N)C(C)(C)[C@@H]3CC[C@]12C,"Data(x=[28, 3], edge_index=[2, 62])"
CC(C)C[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H]([C@@H]4CCCCO4)C(C)(C)[C@@H]3CC[C@]12C,"Data(x=[33, 3], edge_index=[2, 74])"
CC(C)C[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H]([C@H]4CCCCO4)C(C)(C)[C@@H]3CC[C@]12C,"Data(x=[33, 3], edge_index=[2, 74])"
CC(C)C[C@H]1CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](C5(CC(C)C)N=N5)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,"Data(x=[34, 3], edge_index=[2, 76])"
CC(C)C[C@H]1CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H]([C@@H]5CCCCO5)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,"Data(x=[33, 3], edge_index=[2, 74])"
CC(C)C[C@H]1CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H]([C@H]5CCCCO5)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,"Data(x=[33, 3], edge_index=[2, 74])"
CC(C)C[C@]1(C)CC[C@H](c2cc(=O)c3cc(Br)ccc3o2)O1,"Data(x=[22, 3], edge_index=[2, 48])"
CC(C)C[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)Cc5nccnc5[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,"Data(x=[38, 3], edge_index=[2, 86])"
CC(C)Cc1cc(=O)c2c(-c3cc(=O)c4c(CC(C)C)cccc4o3)cccc2o1,"Data(x=[30, 3], edge_index=[2, 66])"
CC(C)Cc1cc(=O)c2c(-c3cccc4oc(CC(C)C)cc(=O)c34)cccc2o1,"Data(x=[30, 3], edge_index=[2, 66])"
CC(C)Cc1cc(=O)n2nc(-c3nc4[nH]c(CC(C)C)cc(=O)n4n3)nc2[nH]1,"Data(x=[28, 3], edge_index=[2, 62])"
CC(C)Cc1cccc2c(=O)c3cccc(-c4cccc5c(=O)c6cccc(CC(C)C)c6[nH]c45)c3[nH]c12,"Data(x=[38, 3], edge_index=[2, 86])"
CC(C)Cc1cccc2oc(-c3cc(=O)c4c(CC(C)C)cccc4o3)cc(=O)c12,"Data(x=[30, 3], edge_index=[2, 66])"
CC(C)Cc1coc2c(c(O)cc3occ(-c4coc5c(c(O)cc6occ(CC(C)C)c(=O)c65)c4=O)c(=O)c32)c1=O,"Data(x=[42, 3], edge_index=[2, 94])"
CC(C)Cc1coc2c(c(O)cc3occ(-c4coc5c(c(O)cc6occ([C@@H]7CCCCO7)c(=O)c65)c4=O)c(=O)c32)c1=O,"Data(x=[44, 3], edge_index=[2, 100])"
CC(C)Cc1coc2c(c(O)cc3occ(-c4coc5c(c(O)cc6occ([C@H]7CCCCO7)c(=O)c65)c4=O)c(=O)c32)c1=O,"Data(x=[44, 3], edge_index=[2, 100])"
CC(C)Cc1coc2c(c(O)cc3occ(-c4coc5cc(O)c6c(=O)c(CC(C)C)coc6c5c4=O)c(=O)c32)c1=O,"Data(x=[42, 3], edge_index=[2, 94])"
CC(C)Cc1coc2c(c(O)cc3occ(-c4coc5cc(O)c6c(=O)c([C@@H]7CCCCO7)coc6c5c4=O)c(=O)c32)c1=O,"Data(x=[44, 3], edge_index=[2, 100])"
CC(C)Cc1coc2c(c(O)cc3occ(-c4coc5cc(O)c6c(=O)c([C@H]7CCCCO7)coc6c5c4=O)c(=O)c32)c1=O,"Data(x=[44, 3], edge_index=[2, 100])"
CC(C)Cc1coc2c(c(O)cc3occ([C@@H]4CCCCO4)c(=O)c32)c1=O,"Data(x=[27, 3], edge_index=[2, 60])"
CC(C)Cc1coc2c(c(O)cc3occ([C@H]4CCCCO4)c(=O)c32)c1=O,"Data(x=[27, 3], edge_index=[2, 60])"
CC(C)Cc1coc2cc(O)c3c(=O)c(-c4coc5c(c(O)cc6occ(CC(C)C)c(=O)c65)c4=O)coc3c2c1=O,"Data(x=[42, 3], edge_index=[2, 94])"
CC(C)Cc1coc2cc(O)c3c(=O)c(-c4coc5c(c(O)cc6occ([C@@H]7CCCCO7)c(=O)c65)c4=O)coc3c2c1=O,"Data(x=[44, 3], edge_index=[2, 100])"
CC(C)Cc1coc2cc(O)c3c(=O)c(-c4coc5c(c(O)cc6occ([C@H]7CCCCO7)c(=O)c65)c4=O)coc3c2c1=O,"Data(x=[44, 3], edge_index=[2, 100])"
CC(C)Cc1coc2cc(O)c3c(=O)c(-c4coc5cc(O)c6c(=O)c([C@@H]7CCCCO7)coc6c5c4=O)coc3c2c1=O,"Data(x=[44, 3], edge_index=[2, 100])"
CC(C)Cc1coc2cc(O)c3c(=O)c(-c4coc5cc(O)c6c(=O)c([C@H]7CCCCO7)coc6c5c4=O)coc3c2c1=O,"Data(x=[44, 3], edge_index=[2, 100])"
CC(C)Cc1coc2cc(O)c3c(=O)c([C@@H]4CCCCO4)coc3c2c1=O,"Data(x=[27, 3], edge_index=[2, 60])"
CC(C)Cc1coc2cc(O)c3c(=O)c([C@H]4CCCCO4)coc3c2c1=O,"Data(x=[27, 3], edge_index=[2, 60])"
CC(C)Cc1nc(N)nc2c1ncn2-c1nc(N)nc2c1ncn2CC(C)C,"Data(x=[28, 3], edge_index=[2, 62])"
CC(C)Cc1nc2[nH]c(-c3cc(=O)n4nc(CC(C)C)nc4[nH]3)cc(=O)n2n1,"Data(x=[28, 3], edge_index=[2, 62])"
CC(C)Cc1nc2[nH]c(-c3nc4[nH]c(CC(C)C)cc(=O)n4n3)cc(=O)n2n1,"Data(x=[28, 3], edge_index=[2, 62])"
CC(C)Cn1cnc2c(-c3nc(N)nc4c3ncn4CC(C)C)nc(N)nc21,"Data(x=[28, 3], edge_index=[2, 62])"
CC(C)N1CCN([C@@H]2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1,"Data(x=[27, 3], edge_index=[2, 62])"
CC(C)SS[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](N)C(C)(C)[C@@H]3CC[C@]12C,"Data(x=[29, 3], edge_index=[2, 64])"
CC(C)SS[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)Cc5nccnc5[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,"Data(x=[39, 3], edge_index=[2, 88])"
CC(C)S[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](N)C(C)(C)[C@@H]3CC[C@]12C,"Data(x=[28, 3], edge_index=[2, 62])"
CC(C)S[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)Cc5nccnc5[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,"Data(x=[38, 3], edge_index=[2, 86])"
CC(C)[C@@H]1C[C@H]2O[C@@](C)([C@@H]1C1(C(C)C)N=N1)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,"Data(x=[40, 3], edge_index=[2, 96])"
CC(C)[C@@H]1C[C@H]2O[C@@](C)([C@@H]1[C@@H]1CCCCO1)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,"Data(x=[40, 3], edge_index=[2, 96])"
CC(C)[C@@H]1C[C@H]2O[C@@](C)([C@@H]1[C@H]1CCCCO1)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,"Data(x=[40, 3], edge_index=[2, 96])"
CC(C)[C@@H]1[C@H](C(C)C)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,"Data(x=[37, 3], edge_index=[2, 88])"
CC(C)[C@@H]1[C@H](C2(C(C)C)N=N2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,"Data(x=[40, 3], edge_index=[2, 96])"
CC(C)[C@@H]1[C@H]([C@@H]2CCCCO2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,"Data(x=[40, 3], edge_index=[2, 96])"
CC(C)[C@@H]1[C@H]([C@H]2CCCCO2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,"Data(x=[40, 3], edge_index=[2, 96])"
CC(C)[C@H]1CC[C@@](C)(c2cc(=O)c3cc(Br)ccc3o2)O1,"Data(x=[21, 3], edge_index=[2, 46])"
CC(C)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](C(C)C)C(C)(C)[C@@H]3CC[C@]12C,"Data(x=[29, 3], edge_index=[2, 64])"
CC(C)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](C4(C(C)C)N=N4)C(C)(C)[C@@H]3CC[C@]12C,"Data(x=[32, 3], edge_index=[2, 72])"
CC(C)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](N)C(C)(C)[C@@H]3CC[C@]12C,"Data(x=[27, 3], edge_index=[2, 60])"
CC(C)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H]([C@@H]4CCCCO4)C(C)(C)[C@@H]3CC[C@]12C,"Data(x=[32, 3], edge_index=[2, 72])"
CC(C)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H]([C@H]4CCCCO4)C(C)(C)[C@@H]3CC[C@]12C,"Data(x=[32, 3], edge_index=[2, 72])"
CC(C)[C@H]1CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](C5(C(C)C)N=N5)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,"Data(x=[32, 3], edge_index=[2, 72])"
CC(C)[C@H]1CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H]([C@@H]5CCCCO5)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,"Data(x=[32, 3], edge_index=[2, 72])"
CC(C)[C@H]1CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H]([C@H]5CCCCO5)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,"Data(x=[32, 3], edge_index=[2, 72])"
CC(C)[C@]1(C)CC[C@H](c2cc(=O)c3cc(Br)ccc3o2)O1,"Data(x=[21, 3], edge_index=[2, 46])"
CC(C)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)Cc5nccnc5[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,"Data(x=[37, 3], edge_index=[2, 84])"
CC(C)c1cc(=O)c2c(-c3cc(=O)c4c(C(C)C)cccc4o3)cccc2o1,"Data(x=[28, 3], edge_index=[2, 62])"
CC(C)c1cc(=O)c2c(-c3cccc4oc(C(C)C)cc(=O)c34)cccc2o1,"Data(x=[28, 3], edge_index=[2, 62])"
CC(C)c1cc(=O)n2nc(-c3nc4[nH]c(C(C)C)cc(=O)n4n3)nc2[nH]1,"Data(x=[26, 3], edge_index=[2, 58])"
CC(C)c1cccc2c(=O)c3cccc(-c4cccc5c(=O)c6cccc(C(C)C)c6[nH]c45)c3[nH]c12,"Data(x=[36, 3], edge_index=[2, 82])"
CC(C)c1cccc2oc(-c3cc(=O)c4c(C(C)C)cccc4o3)cc(=O)c12,"Data(x=[28, 3], edge_index=[2, 62])"
CC(C)c1coc2c(c(O)cc3occ(-c4coc5c(c(O)cc6occ(C(C)C)c(=O)c65)c4=O)c(=O)c32)c1=O,"Data(x=[40, 3], edge_index=[2, 90])"
CC(C)c1coc2c(c(O)cc3occ(-c4coc5c(c(O)cc6occ([C@@H]7CCCCO7)c(=O)c65)c4=O)c(=O)c32)c1=O,"Data(x=[43, 3], edge_index=[2, 98])"
CC(C)c1coc2c(c(O)cc3occ(-c4coc5c(c(O)cc6occ([C@H]7CCCCO7)c(=O)c65)c4=O)c(=O)c32)c1=O,"Data(x=[43, 3], edge_index=[2, 98])"
CC(C)c1coc2c(c(O)cc3occ(-c4coc5cc(O)c6c(=O)c(C(C)C)coc6c5c4=O)c(=O)c32)c1=O,"Data(x=[40, 3], edge_index=[2, 90])"
CC(C)c1coc2c(c(O)cc3occ(-c4coc5cc(O)c6c(=O)c([C@@H]7CCCCO7)coc6c5c4=O)c(=O)c32)c1=O,"Data(x=[43, 3], edge_index=[2, 98])"
CC(C)c1coc2c(c(O)cc3occ(-c4coc5cc(O)c6c(=O)c([C@H]7CCCCO7)coc6c5c4=O)c(=O)c32)c1=O,"Data(x=[43, 3], edge_index=[2, 98])"
CC(C)c1coc2c(c(O)cc3occ([C@@H]4CCCCO4)c(=O)c32)c1=O,"Data(x=[26, 3], edge_index=[2, 58])"
CC(C)c1coc2c(c(O)cc3occ([C@H]4CCCCO4)c(=O)c32)c1=O,"Data(x=[26, 3], edge_index=[2, 58])"
CC(C)c1coc2cc(O)c3c(=O)c(-c4coc5c(c(O)cc6occ(C(C)C)c(=O)c65)c4=O)coc3c2c1=O,"Data(x=[40, 3], edge_index=[2, 90])"
CC(C)c1coc2cc(O)c3c(=O)c(-c4coc5c(c(O)cc6occ([C@@H]7CCCCO7)c(=O)c65)c4=O)coc3c2c1=O,"Data(x=[43, 3], edge_index=[2, 98])"
CC(C)c1coc2cc(O)c3c(=O)c(-c4coc5c(c(O)cc6occ([C@H]7CCCCO7)c(=O)c65)c4=O)coc3c2c1=O,"Data(x=[43, 3], edge_index=[2, 98])"
CC(C)c1coc2cc(O)c3c(=O)c(-c4coc5cc(O)c6c(=O)c([C@@H]7CCCCO7)coc6c5c4=O)coc3c2c1=O,"Data(x=[43, 3], edge_index=[2, 98])"
CC(C)c1coc2cc(O)c3c(=O)c(-c4coc5cc(O)c6c(=O)c([C@H]7CCCCO7)coc6c5c4=O)coc3c2c1=O,"Data(x=[43, 3], edge_index=[2, 98])"
CC(C)c1coc2cc(O)c3c(=O)c([C@@H]4CCCCO4)coc3c2c1=O,"Data(x=[26, 3], edge_index=[2, 58])"
CC(C)c1coc2cc(O)c3c(=O)c([C@H]4CCCCO4)coc3c2c1=O,"Data(x=[26, 3], edge_index=[2, 58])"
CC(C)c1nc(N)nc2c1ncn2-c1nc(N)nc2c1ncn2C(C)C,"Data(x=[26, 3], edge_index=[2, 58])"
CC(C)c1nc2[nH]c(-c3cc(=O)n4nc(C(C)C)nc4[nH]3)cc(=O)n2n1,"Data(x=[26, 3], edge_index=[2, 58])"
CC(C)c1nc2[nH]c(-c3nc4[nH]c(C(C)C)cc(=O)n4n3)cc(=O)n2n1,"Data(x=[26, 3], edge_index=[2, 58])"
CC(C)n1cnc2c(-c3nc(N)nc4c3ncn4C(C)C)nc(N)nc21,"Data(x=[26, 3], edge_index=[2, 58])"
CC1(C)CC[C@]2(C(=O)CC[C@@H]3CCCCO3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6nccnc6[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,"Data(x=[44, 3], edge_index=[2, 100])"
CC1(C)CC[C@]2(C(=O)CC[C@H]3CCCCO3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6nccnc6[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,"Data(x=[44, 3], edge_index=[2, 100])"
CC1(C)CC[C@]2(C(=O)[C@@H]3CCCCO3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6nccnc6[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,"Data(x=[42, 3], edge_index=[2, 96])"
